timestamp,file,state,basename,date,time,datetime,device_id,device_path,audio_path,duration
20230907020101,/home/phablet/Documents/pam_output/recording_20230907020001.flac,success,recording_20230907020001.flac,20230907,020001,2023-09-07 02:00:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907020001.flac,59.84
20230907020601,/home/phablet/Documents/pam_output/recording_20230907020501.flac,success,recording_20230907020501.flac,20230907,020501,2023-09-07 02:05:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907020501.flac,59.84
20230907021102,/home/phablet/Documents/pam_output/recording_20230907021001.flac,success,recording_20230907021001.flac,20230907,021001,2023-09-07 02:10:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907021001.flac,59.84
20230907021601,/home/phablet/Documents/pam_output/recording_20230907021501.flac,success,recording_20230907021501.flac,20230907,021501,2023-09-07 02:15:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907021501.flac,59.84
20230907022101,/home/phablet/Documents/pam_output/recording_20230907022001.flac,success,recording_20230907022001.flac,20230907,022001,2023-09-07 02:20:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907022001.flac,59.84
20230907022601,/home/phablet/Documents/pam_output/recording_20230907022501.flac,success,recording_20230907022501.flac,20230907,022501,2023-09-07 02:25:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907022501.flac,59.84
20230907023101,/home/phablet/Documents/pam_output/recording_20230907023001.flac,success,recording_20230907023001.flac,20230907,023001,2023-09-07 02:30:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907023001.flac,59.84
20230907023601,/home/phablet/Documents/pam_output/recording_20230907023501.flac,success,recording_20230907023501.flac,20230907,023501,2023-09-07 02:35:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907023501.flac,59.861337868480724
20230907024101,/home/phablet/Documents/pam_output/recording_20230907024001.flac,success,recording_20230907024001.flac,20230907,024001,2023-09-07 02:40:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907024001.flac,59.81868480725623
20230907024601,/home/phablet/Documents/pam_output/recording_20230907024501.flac,success,recording_20230907024501.flac,20230907,024501,2023-09-07 02:45:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907024501.flac,59.84
